cook_name,main_ingredient,Serving,taking_time,Ingredients,Howtocook,Image
수제햄버거,cabbage,3인분,60분 이내,"체더치즈 3개', '양배추 3장', '마요네즈 2잎', '상추 적당히', '돼지고기 다짐 육 3장', '볶은 양파 300g', '다진 마늘 3숟가락', '간장 0.5', '설탕 2', '후춧가루 0.3', '간장 적당히', '돈가스 소스 2', '청주 2', '올리고 당 3', '설탕 1'","양파는 작은 사이즈로 1/2를 잘게 다져주세요.
, 
그리고 팬에 달달 볶아줍니다. 볶은 양파는 한 김 식혀주고 양파를 볶아 놓으면 물이 생기지 않아요. 그러니 꼭 볶아서 넣어주세요.
, 
돼지고기 다짐 육 300g을 준비하고 키친타월을 이용해 꾹꾹 눌러 핏물을 제거한 뒤
, 
볶아 놓은 양파와 다진 마늘 0.5, 간장 2, 설탕 0.3, 후춧가루 적당량을 넣어 전체적으로 조물조물 치대어 줍니다. 
, 
햄버거 패티 반죽을 3등분 해 동그란 모양으로 만들어 주고.. 조금 작게 그리고 덜 두툼하게 만드신다면 4~5개까지도 가능할 것 같아요. 저는 이왕 먹는 거 푸짐하게 먹자 싶어서 밑간해 놓은 돼지고기 3등분 해서 만들었답니다. 작은 사이즈로 만들어 모닝빵 사이에 넣어 미니 햄버거 만들어도 되니 요건 취향껏~ 응용해서 하심 좋을 것 같아요.
, 
팬에 기름을 두르고 구워주세요. 남매가 맛있는 냄새가 난다면서 인덕션 앞으로 다가와 구경을 하는요  고기가 익으면 익을수록 맛있는 냄새는 더욱 강렬하죠~ 앞, 뒤로 노릇노릇하게 구워주고
, 
여기서 끝이 아니라! 저는 햄버거 패티에 소스를 만들어 조려 줄 거예요.
, 
간장 2, 돈가스 소스 2, 청주 3, 올리고 당 1, 설탕 0.3을 한데 넣어 패티에 양념이 배도록 바글바글 조려주세요. 요렇게 양념을 해주면 다른 소스 없어도 충분히 맛있답니다. 그리고 밥반찬으로도 좋아요.
, 
양배추를 준비하고 마요네즈를 넣어 버무려주세요. 채 썰어야 했는데 아무 생각 없이..... 듬성듬성 썰어 버렸다는요 여러분은 양배추 채 썰어 준비해주세요. 야채는 딸랑 양배추랑 상추만 들어가기 때문에 양배추 샐러드 꼭 넣어주시는 게 좋답니다.  그래야지 진짜 맛있어요. 아삭아삭 씹히는 식감도 좋고요. 양배추 대신 양상추도 좋아요. 
, 
모든 재료가 만들어지면 햄버거 빵 위에 상추 -> 체더치즈 -> 패티 -> 양배추  순서대로 차곡차곡 올린 후 남겨 놓았던 빵을 덮어주면 끝! 같은 방법으로 총 3개를 만들어 주심 된답니다.
, 
엄마표 수제햄버거 완성 ^^
",https://recipe1.ezmember.co.kr/cache/recipe/2020/02/24/07040abe1aaec225012b4884df0358aa1.jpg
치즈계란찜,egg,2인분,30분 이내,"밥 1공기', '달걀 4개', '비엔나소시지 2개', '맛살 1/2개', '대파 조금', '피자치즈 6', '물 1컵', '맛술 1', '소금 0.6', '참기름 1'","냉장고에 있는 재료로 만들어주세요. 저는 살짝 뚱뚱하고 큰 비엔나소시지 2개를 반으로 잘라 반달 모양으로 썰어주고 맛살은 1/2개만 모양을 살려 잘라주고, 대파는 다져서 준비해 주었답니다. 2인분 기준이라 사진에는 달걀 2개이지만 실제로 필요한 수량은 4개입니다. 
, 
전자레인지 가능한 용기에 밥 반 공기를 담고(식혀서 담아주세요) 물 1/2컵을 부어주세요. 그다음 달걀 2개, 썰어놓은 소시지, 맛살, 대파를 각각 절반으로 나눠 담아주고, 소금 0.3, 맛술 0.5를 한데 넣어 고루 섞어주세요. 같은 방법으로 1개 더 만들어 주심 된답니다.
, 
이제 랩으로 감싸고 전자레인지에 5분 정도 돌려주세요. 이때 갖고 계신 제품마다 다르니깐 중간에 체크하시면서 돌려주심 좋을 것 같아요. 저도 처음에는 3분 돌린 후 확인하고 다시 2분 더 돌려주었거든요.전자레인지
, 
전자레인지에서 5분 돌린 후 꺼낸 후 피자치즈 3숟가락을 넣어주고 1~2분 정도 돌려 치즈를 녹여주세요. 그다음 취향껏 통후춧가루를 톡톡 뿌려주심 된답니다. 
, 
전자레인지 계란찜 밥 완성 ^^
",https://recipe1.ezmember.co.kr/cache/recipe/2020/02/07/76115892405272e74425afba11a947c21.jpg
로제토마토스파게티,tomato,2인분,60분 이내,"재료 : 스파게티 2인분', '양파 1개', '로제 토마토소스 15개'","미트볼을 직접 만들거나 생략이 가능합니다. 저는 명절에 챙겨온 동그랑땡 소비를 위해 스파게티에 넣어주었답니다. 그러니 이 부분은 참고하심 좋을 것 같아요. 양파는 1개를 채 썰어 준비하고 (사이즈는 작은 편) 스파게티 면은 2인분으로 준비해주세요. 저는 리본 면이랑 섞어서 사용했어요. 그리고 시판용 스파게티 소스를 편리하게 이용했습니다. 
, 
팬에 식용유를 살짝 두르고 채 썰어 넣은 양파를 달달 볶아주세요.
, 
양파가 투명해지고 어느 정도 볶아지면 동그랑땡을 함께 넣어 살짝 볶아주고 ( 어차피 익은 거라 살짝 데워준다는 느낌으로~) 냉동실에 보관해 놓은 동그랑땡이 자연해동 후 넣어주심 좋겠지요.
, 
이어 로제 토마토소스를 몽땅 붓고~
, 
전체적으로 맛이 잘 어우러지도록 보글보글 끓여 마무리합니다. 스파게티 소스를 만들면서 다른 팬에 물을 오려 면을 함께 삶아 주세요. 그래야지 조금 더 빨리 드실 수 있겠지요. 
, 
냄비에 물을 넉넉히 붓고 굵은소금 0.5를 넣어 스파게티 면을 삶아주세요 제품 뒷면에 삶는 시간을 참고해서 익혀주심 좋을 것 같아요. 제품마다 조금씩 차이가 있더라고요. 저는 리본 가 삶는 시간이 더 길어서 먼저 넣어 삶다가 중간에 긴 면을 넣어주었거든요. 삶은 면을 바로 사용하실 거면 상관없지만 그렇지 않을 경우 삶은 면을 체에 건져 자연스럽게 식힌 후 올리브오일을 살짝 뿌려 전체적으로 버무려 놓으면 된답니다.
, 
미리 만들어 놓았던 소스에 삶아 놓은 스파게티 면을 한데 넣어 양념이 배도록 살짝 볶아 마무리합니다. 
, 
로제 토마토 스파게티 완성 ^^
",https://recipe1.ezmember.co.kr/cache/recipe/2020/02/07/6eac7ed46114dbbd4a0ded14b5b68c141.jpg
파프리카월남쌈,paprika,2인분,60분 이내,"파프리카 빨강 1/2개', '파프리카 노랑 1/2개', '양파 1/4개', '무순 1줌', '닭 가슴살 1캔', '크래미 6개', '라이스페이퍼 15~20장', '스위트 칠리소스 2숟가락', '까나리액젓 0.5숟가락', '레몬즙 1숟가락'","월남쌈은 좋아하는 채소들을 준비해 썰어 주기만 하면 된답니다. 닭 가슴살도 저는 간단하게 통조림을 사용했어요. 파프리카 노랑, 빨간색을 각각 1/2개를 채 썰고, 양파도 채 썰어 준비해 주세요. 무순은 물에 살상 헹궈 물기를 빼고 크래미는 손으로 찢어주고, 닭 가슴살은 물을 따라 내 월남쌈 재료를 준비해주세요. 그 외 파인애플, 오이, 새우 또는 소고기나 오리고기 등 사용해도 좋아요.
, 
월남쌈 재료가 준비되면
, 
라이스페이퍼를 따뜻한 물에 담갔다가 바로 꺼내
, 
접시 위에 깔고 그 위에 준비한 재료를 적당히 올려 돌돌 말아 줍니다. * 뜨거운 물에 라이스페이퍼를 오래 담그면 흐물흐물해지고 서로 달라붙어 불편하답니다.
, 
파프리카 월남쌈 완성 ^^
",https://recipe1.ezmember.co.kr/cache/recipe/2019/09/28/34852906b23786a01bc4224a1a36f9641.jpg
스팸두부김치조림,ham(spam),4인분,60분 이내,"스팸 1캔', '두부 1모', '김치 2/3컵', '대파 1/2대', '들기름 2숟가락', '물 2컵', '달걀 2개', '간장 2숟가락', '고춧가루 0.5숟가락', '다진 마늘 0.5숟가락', '맛술 1숟가락', '올리고 당 1\u200b숟가락'","스팸, 두부는 먹기 좋게 썰어주고. 김치는 한 입 크기로 썰어 준비합니다. 
, 
볼에 두부 양념 재료인 간장 2, 고춧가루 0.5, 다진 마늘 0.5, 맛술 1, 올리고 당 1을 한데 넣어 고루 섞어 양념장을 만들어 주세요. * 달기 정도는 김치 염도에 따라 조절해 주심 좋아요. 많이 짜거나 또는 시큼하게 익었을 경우 넣어주면 좋거든요. 
, 
달군 팬에 들기름 1을 두르고 두부를 먼저 넣어 앞뒤로 노릇하게 부쳐 주세요. 부친 두부는 다른 그릇에 옮겨 담고 
, 
이번에는 스팸을 넣어 앞뒤로 노릇하게 구워 두부와 함께 담아두고 
, 
마지막으로 들기름 1을 두르고 김치를 넣어 살짝 구워 줍니다. 
, 
이제 두부를 조릴 냄비에 준비해 놓은 두부, 스팸, 김치를 넣어주고 
, 
만들어 놓은 양념장을 모두 붓고
, 
물 2컵을 양념장 그릇에 헹궈가며 부어줍니다. * 물을 1컵 먼저 붓고 보글보글 끓어 오르면 국물 간을 보고 물을 추가해주셔도 됩니다. 집집마다 갖고 계신 김치 염도가 달라  간은 드시는 분 입맛에 맞게 하는 게 가장 좋겠지요. 전 2컵 넣어주니 딱 좋더라고요. 
, 
뚜껑을 덮고 중간중간 국물을 끼얹어가면 조려줍니다.
, 
처음 넣었던 국물이 반쯤 줄어들면 달걀 2개를 깨어 넣어주고 뚜껑을 닫고 살짝 익혀 마무리합니다. 
, 
스팸 두부김치 조림 완성 ^^
",https://recipe1.ezmember.co.kr/cache/recipe/2019/09/28/93b6551cee7ef863bda95e0d23ca1bb71.jpg
시금치된장무침,spinach,4인분,60분 이내,"시금치 1단', '물 ', '소금 0.3숟가락', '된장 1숟가락', '다진 마늘 0.5숟가락', '참기름 1숟가락', '통깨 0.5숟가락'","시장에서 구입한 포항초 깨끗하게 손질되어 있어 다듬을 필요가 없는  
, 
시금치는 흐르는 물에 1~2번 씻은 후 잠시 물에 담가( 5분 정도) 놓아둡니다. 그럼 살살 흔들어 한두 번 더 씻어 준비해 주세요. 
, 
냄비에 물이 끓어오르면 소금 0.5를 넣고 손질해 놓은 시금치를 줄기부터 밀어 넣어주고 긴 나무젓가락을 이용해 위, 아래 뒤집어가며 40~50초간 데쳐 줍니다. 
, 
데친 시금치는 찬물에 담가 10분 정도 담가둡니다. 
, 
그사이 된장 1, 다진 마늘 0.5, 참기름 1, 통깨 0.5를 한데 넣어 고루 섞어 시금치무침 된장 양념을 만들어 주세요. * 갖고 계신 된장마다 염도가 다르니 간을 조절해주세요. 그리고 여기에 쪽파 3대 정도를 5cm 길이로 썰어 양념장과 머물려 사용해도 됩니다. 
, 
찬물에 담가 놓았던 시금치는 물기를 손으로 꾹~짜서 물기를 제거해 줍니다. 
, 
데친 시금치를 조금씩 나눠 살살 풀어가며 넣어주고 만들어 놓은 양념을 고루 무쳐 버무려주세요. 이때 아기 다루듯 조심히 무쳐줍니다 ^^
, 
수미네 반찬 시금치 된장무침 완성 ^^
",https://recipe1.ezmember.co.kr/cache/recipe/2019/09/28/0dd9776a7770f1c19cdcbc73ea389cbd1.jpg
토마토달걀볶음,tomato,2인분,30분 이내,"토마토 2개', '달걀 2개', '대파 1/5', '올리브유 4', '소금 ', '후춧가루 적당량'","달걀 2개 소금을 약간 넣어 고루 풀어주고 토마토는 한 입 크기로 먹기 좋게 썰어주세요. 대파는 송송 썰어 토마토 달걀 볶음 재료를 준비합니다. 
, 
달군 팬에 올리브유 1을 두르고 휘휘 저어가며 스크램블 에그를 만들어주고 만든 스크램블 에그는 그릇에 따로 담아 둡니다. 
, 
다시 달군 팬에 올리브유 3을 두르고 토마토를 넣어 재빠르게 볶아주고 
, 
만들어 놓은 스크램블 에그와 대파를 넣어주고 드시는 분 입맛에 맞게 소금, 후춧가루 적당량을 넣어 간을 해 볶아 마무리한다.
, 
토마토 달걀 볶음 완성 ^^
",https://recipe1.ezmember.co.kr/cache/recipe/2019/08/24/88dfd593996ae142f0bf607b35e90e451.jpg
양파감자조림,onion,2인분,60분 이내,"감자 3개', '양파 1/4개', '대파 1/5', '청양고추 1개', '홍고추 1/3개', '물 1컵', '식용유 1', '통깨 약간', '간장 4', '맛술 1', '다진 마늘 0.5', '올리고 당 2', '설탕 1', '참기름 1', '후춧가루 약간'","감자 껍질 깎아 먹기 좋게 한 입 크기로 자르고, 양파는 굵게 채 썰고, 대파, 청양고추, 홍고추는 어슷 썰어 준비해주세요. 감자를 깎아 저울에 달아보니 대략 250g이더라고요. 
, 
감자조림 간장 양념인 간장 4, 맛술 1, 다진 마늘 0.5, 올리고 당 2, 설탕 1, 참기름 1, 후춧가루 약간을 모두 한데 넣어 고루 섞어 줍니다.
, 
달군 팬에 식용유 1을 두르고 감자와 양파를 함께 넣고 중불에서 달달 볶아주세요. 감자가 투명해지도록 볶아주심 된답니다. (다 익히는 거 아니에요 1/3 정도)
, 
물 1컵을 붓고
, 
만들어 놓은 양념장을 모두 넣어주세요.
, 
그리고 대파, 고추도 한데 넣고 중약불에서 바글바글 끓여가며 조려줍니다. 뚜껑을 닫고 푹 익혀주심 된답니다. 
, 
감자가 속까지 다 익고 국물이 잘박하게 남도록 조려주다
, 
마지막에 통깨를 솔솔 뿌려 마무리해주세요. * 국물을 바싹 조리는 게 아니라 촉촉하게 남겨두는 게 포인트!
, 
감자 양파 조림 완성 ^^
",https://recipe1.ezmember.co.kr/cache/recipe/2019/07/28/4ffcf483acbfd8172a42ce59568ddcf41.jpg
치즈감자전,cheese,2인분,60분 이내,"감자 2개', '식용유 1', '버터 1', '파르마산 치즈가루 1', '후춧가루 약간'","감자는 껍질을 벗기고 채칼을 이용해 가늘게 일정한 굵기로 채 썰어 준비해주세요. 채칼로 썰어야지 익는 시간도 같고 서로 엉키어 부칠 때 편하답니다. 
, 
채 썬 감자에 양념재료인 파르마산 치즈가루 1 그리고 후춧가루 약간을 넣어 고루 섞어 양념을 해주세요. 
, 
달군 팬에 식용유 1을 두르고 채 섞어 놓은 감자를 일정한 두께로 고루 펼쳐주세요. 이때 손으로 하시면 편하답니다. 
, 
아랫면이 노릇하게 익으면 뒤집개로 뒤집어주세요.
, 
그리고 버터 1을 전체적으로 가장자리로 둘러주고 한쪽 면 역시 노릇하게 구워질 때까지 노릇 바삭하게 구워주면 끝! 
, 
감자채치즈전 완성 ^^
",https://recipe1.ezmember.co.kr/cache/recipe/2019/06/29/16f2e6189a23a491bb71cc17665ca5871.jpg
달래된장찌개,tofu,2인분,60분 이내,"달래 1/2줌', '표고버섯 3개', '두부 1/2모', '청양고추 1/2개', '홍고추 1/2개', '대파 조금', '멸치육수 2컵', '된장 1.5'","달래는 손질이 살짝 귀찮아요. 깨끗하게 세척되어 나오지만 머리 쪽에 흙을 제거하고 얇은 막을 벗겨내 주세요. 손질할 때다 은근 시간이 많이 걸리는~ 그래서 다음에는 사지 말아야지 하면서 보이면 또 담아오는  손질한 달래는 4~5cm 길이로 잘라주세요. 두부는 모양을 살려 먹기 좋게 썰고 대파, 홍고추, 청양고추는 어슷 썰고, 표고버섯 굵게 채 썰어주세요.
, 
재료가 준비되면 그다음부터는 순식간에 만들어진답니다. 멸치육수 2컵을 냄비에 붓고 된장 1.5를 풀어주세요. 집 된장과 시판용 된장을 반반 섞어서 넣어도 됩니다. 그리고 멸치육수 대신 쌀뜨물을 사용하거나 반반씩 섞어도 좋아요. 그것도 없다 하시면 연두 1숟가락 정도 넣어도 굿!
, 
풀어 놓은 된장이 팔팔 끓어오르면 준비한 버섯, 두부를 넣고 끓여주다 
, 
달래, 청양고추, 홍고추, 대파를 넣어 한소끔 더 끓여 마무리합니다. * 저는 된장 1.5 숟가락 넣어주니 간이 딱 좋았어요. 늘 그렇듯이~ 드시는 분 입맛에 맞게 간 조절해주는 센스!!
, 
달래된장찌개 완성 ^^
",https://recipe1.ezmember.co.kr/cache/recipe/2019/06/29/149040b0cf3419db1c9167a0fbf0d1681.jpg
토마토아보카도샐러드,tomato,2인분,60분 이내,"아보카도 1개', '방울토마토 7개', '베이비채소 0.5줌', '양파 1/4개', '플레인요플레 1통', '설탕 0.5', '소금 약간', '레몬즙 1', '후춧가루 적당량'","아보카도는 칼로 씨를 중심으로 반으로 자르고 손으로 비틀어 쪼개어 씨 부분은 칼집을 내어 빼고 껍질을 벗겨 먹기 좋게 썰어주고, 방울토마토는 2~3등분 해주고, 양파는 잘게 다지고 베이비채소는 물에 씻어 물기를 빼고 준비해 주세요.
, 
볼에 드레싱 재료인 플레인요플레 1통, 설탕 0.5, 소금 약간, 레몬즙 1, 후춧가루 적당량을 넣어
, 
고루 섞어주고 준비한 재료를 모두 넣어 고루 잘 섞어주면 끝!
, 
아보카도 샐러드 완성 ^^
",https://recipe1.ezmember.co.kr/cache/recipe/2019/06/28/da657349cc756d58e676709f2c2b97201.jpg
치즈계란말이,cheese,3인분,60분 이내,"달걀 5개', '신김치 1/2컵', '모차렐라치즈 1/3컵', '식용유 0.5', '설탕 0.3', '마요네즈 1', '맛술 0.5', '소금 적당량'","김치는 일단 송송 다져 1/2컵 합니다. 모차렐라치즈는 1/3컵 준비해주세요(사진에는 양이 좀 많죠. 다 사용 안 했어요) 
, 
달군 팬에 식용유 0.5를 두르고 김치를 넣어 달달 볶고 여기에 설탕 0.3을 넣어 국물 없이 바싹 볶아주세요. 
, 
볼에 달걀 5개와 마요네즈 1, 맛술 0.5, 소금 적당량을 넣어 간을 하고 달걀을 고루 풀어 주세요
, 
팬은 중약 불로 달궈주고 여기에 식용유를 살짝 두르고 달걀 푼 것을 1/3쯤 붓고 그 위에 볶아놓은 김치를 길게 올리고 모차렐라치즈도 길게 올려 주세요. 
, 
윗면이 익기 시작하면 끝에서부터 돌돌 말아주고
, 
남겨 두었던 달걀물을 붓고 다시 돌돌 말아주고
, 
같은 방법으로 달걀물이 없어질 때까지 반복해서 말아 주심 된답니다. 달걀말이는 한 김 식힌 후 먹기 좋게 썰어 주세요. 
, 
김치볶음 치즈 계란말이 완성 ^^
",https://recipe1.ezmember.co.kr/cache/recipe/2019/06/28/4bca3a55afce55460de3baf0c5dd2a661.jpg
볶음밥,carrot,2인분,60분 이내,"밥 1+1/2공기', '양파 1/4', '대파 1/6', '당근 ', '어묵 약간', '달걀 1개', '조미김 5장', '간장 0.5', '청주 1', '물 3', '소금 ', '후춧가루 적당량', '참기름 0.5', '통깨 0.5'","냉장고에 있는 재료를 이용해 만들 수 있는 기본 볶음밥 레시피 갖고 있는 재료를 응용해 만들어 주심 좋을 것 같아요. 볶음밥에 들어갈 재료 양파, 어묵, 당근은 다져주고 대파는 송송 썰어 준비합니다.
, 
달군 팬에 식용유를 두르고 준비한 채소를 모두 넣고 달달 볶아주다...
, 
볶은 채소를 한쪽으로 밀어 놓고 다른 한쪽에 기름을 두른 후 달걀 1개를 깨서 넣고 스크램블 에그를 만들어 주고 그다음 볶은 채소와 함께 섞어 다시 한번 볶아주고 
, 
밥 1공기 +1/2공기를 넣어 밥과 재료가 잘 섞이도록  주걱을 세워가며 볶아주다 양념 재료인 간장 0.5, 청주 1, 물 3을 한데 넣고 볶아주세요. 볶음밥이 전체적으로 촉촉해야 맛있어서 저는 청주와 물을 같이 넣어 볶아 주었답니다. 촉촉함을 위해 물 대신 식용유를 더 넣으면 너무 기름져서 저는 별로더라고요. 그리고 간장은 조금만 넣었어요. 나중에 조미김도 넣을 거고 부족한 간은 소금으로 해주심 되거든요.
, 
조미김 5장을 찢어 넣어주고 이때 생김을 넣으면 맛이 없어요. 소금, 후춧가루 적당량을 넣고 참기름 0.5, 통깨를 넣어 볶아주세요.
, 
다 볶아진 후 소금으로 입맛에 맞게 간을 해주심 된답니다.
, 
기본 볶음밥 완성 ^^
",https://recipe1.ezmember.co.kr/cache/recipe/2019/06/20/dc0da4354b737d83979abcd069dfdd6b1.jpg
